Filename,word,CV_environment,Duration
115_syrup_s_initialS_Orig_S_1.wav,syrup,SIH1,0.2843310657596372
159_Shane_sh_medialSH_FromMS_SHEY1_1.wav,Shane,SHEY1,0.488843537414966
159_Shane_sh_medialSH_FromMS_SH_1.wav,Shane,SHEY1,0.2527891156462585
159_ceiling_s_initialS_Orig_SIY1_1.wav,ceiling,SIY1,0.3328798185941043
159_ceiling_s_initialS_Orig_S_1.wav,ceiling,SIY1,0.1928798185941043
159_cement_s_initialS_Orig_SAH0_1.wav,cement,SAH0,0.26693877551020406
159_cement_s_initialS_Orig_S_1.wav,cement,SAH0,0.2028344671201814
159_cemetery_s_initialS_Orig_SEH1_1.wav,cemetery,SEH1,0.19494331065759635
159_cemetery_s_initialS_Orig_S_1.wav,cemetery,SEH1,0.1273469387755102
159_ceremony_s_initialS_Orig_SEH1_1.wav,ceremony,SEH1,0.2816326530612245
159_ceremony_s_initialS_Orig_S_1.wav,ceremony,SEH1,0.17403628117913833
159_chandelier_sh_initialSH_Orig_SHAE0_1.wav,chandelier,SHAE0,0.2699319727891156
159_chandelier_sh_initialSH_Orig_SH_1.wav,chandelier,SHAE0,0.14501133786848072
159_chaperone_sh_initialSH_Orig_SHAE1_1.wav,chaperone,SHAE1,0.31532879818594106
159_chaperone_sh_initialSH_Orig_SH_1.wav,chaperone,SHAE1,0.1728344671201814
159_charade_sh_initialSH_Orig_SHER0_1.wav,charade,SHER0,0.34417233560090704
159_charade_sh_initialSH_Orig_SH_1.wav,charade,SHER0,0.1994557823129252
159_charlatan_sh_initialSH_Orig_SHAA1_1.wav,charlatan,SHAA1,0.2095011337868481
159_charlatan_sh_initialSH_Orig_SH_1.wav,charlatan,SHAA1,0.15984126984126984
159_chivalry_sh_initialSH_Orig_SHIH1_1.wav,chivalry,SHIH1,0.2335827664399093
159_chivalry_sh_initialSH_Orig_SH_1.wav,chivalry,SHIH1,0.183718820861678
159_saddle_s_initialS_Orig_SAE1_1.wav,saddle,SAE1,0.3333333333333333
159_saddle_s_initialS_Orig_S_1.wav,saddle,SAE1,0.18616780045351475
159_sailboat_s_initialS_Orig_SEY1_1.wav,sailboat,SEY1,0.3515419501133787
159_sailboat_s_initialS_Orig_S_1.wav,sailboat,SEY1,0.20723356009070296
159_salmon_s_initialS_Orig_SAE1_1.wav,salmon,SAE1,0.3706122448979592
159_salmon_s_initialS_Orig_S_1.wav,salmon,SAE1,0.2167800453514739
159_sane_s_medialS_FromMS_SEY1_1.wav,sane,SEY1,0.5522222222222222
159_sane_s_medialS_FromMS_S_1.wav,sane,SEY1,0.26034013605442174
159_satellite_s_initialS_Orig_SAE1_1.wav,satellite,SAE1,0.3022448979591837
159_satellite_s_initialS_Orig_S_1.wav,satellite,SAE1,0.19224489795918367
159_sauna_s_initialS_Orig_SAO1_1.wav,sauna,SAO1,0.3213378684807256
159_sauna_s_initialS_Orig_S_1.wav,sauna,SAO1,0.17839002267573695
